"year","gender","age","q_heard_of","q_own_words","q_describes","q_common_cva","q_intellect","q_first_heard","q_diagnosed","q_how_long_ago","q_know_someone_else","q_know_someone","q_causes_cva","q_causes_tumor","q_causes_tbi","q_causes_heart","q_causes_notsure","q_past_year","q_last_place"
"2022","Female","45-60","Yes","Makes it incredibly difficult for them to speak/communicate.","A language disorder","Yes","somewhat disagree","Other (please specify)","No",NA,NA,"Yes","1","1","1","0","0","None","Fathers stroke years ago"
"2022","Male","30-44","No",NA,NA,"Yes","somewhat disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Male","> 60","Yes","difficulty speaking and writing","None of the above","Yes","somewhat disagree","On TV or in a movie","No",NA,NA,"No","1","1","1","0","0","1 to 3","TV show"
"2022","Male","18-29","No",NA,NA,"I don't know","neutral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","45-60","Yes","They have the words in their head, but the brain to mouth connection isn’t working. They can’t say what they are thinking.","A language disorder","Yes","strongly disagree","Other (please specify)","No",NA,NA,"Yes","0","0","1","0","0","7 to 9","Facebook"
"2022","Male","30-44","No",NA,NA,"Yes","neutral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Male","> 60","Yes","Makes speech and reading difficult","None of the above","Yes","strongly agree","In a newspaper, magazine or online publication","No",NA,NA,"No","1","1","1","0","0","1 to 3","Google news"
"2022","Female","30-44","Yes","It is someone’s inability to speak or understand, usually after stroke. Brain damage from stroke.","A language disorder","Yes","somewhat disagree","I don't recall","No",NA,NA,"No","1","0","0","0","0","1 to 3","Not sure, I work in healthcare. It’s not uncommon to hear that"
"2022","Male","45-60","Yes","Muscle weakness","A language disorder","Yes","neutral","From a family member or friend","No",NA,NA,"Yes","1","0","0","0","0","1 to 3","Recently"
"2022","Female","30-44","Yes","I person can have a thought that they are unable to translate into words, or when they speak their words sound like nonsense. Or they may only hear nonsense with others speak.","A language disorder","Yes","strongly disagree","From a family member or friend","No",NA,NA,"No","1","1","1","0","0","1 to 3","News stories about Bruce Willis."
"2022","Male","45-60","Yes","An inability to form words because of a neural disorder","A language disorder","Yes","strongly disagree","I don't recall","No",NA,NA,"No","1","1","1","0","0","1 to 3","Bruce Willis"
"2022","Female","> 60","Yes","Difficulty sorting words and expressing thoughts","A language disorder","Yes","strongly disagree","I don't recall","No",NA,NA,"No","1","1","1","0","0","4 to 6","Television"
"2022","Male","30-44","Yes","It affects the person's ability to associate items with there descriptive words","A language disorder","Yes","somewhat disagree","On TV or in a movie","No",NA,NA,"No","1","1","1","0","0","1 to 3","Star trek"
"2022","Female","> 60","Yes","Unable to understand speech.","A language disorder","Yes","strongly disagree","Other (please specify)","No",NA,NA,"Yes","1","1","1","0","0","None","Internet"
"2022","Male","> 60","Yes","verbal communication","A language disorder","Yes","somewhat disagree","I don't recall","No",NA,NA,"No","0","0","0","0","1","None","none"
"2022","Female","> 60","Yes","If it is expressive aphasia, it is difficult or impossible to communicate verbally causing frustration and isolation. With receptive aphasia, there is difficulty understanding what is said, which I would think would cause anxiety and confusion. Both would be very difficult since communication is so important to us as social beings.","A language disorder","Yes","neutral","Other (please specify)","No",NA,NA,"Yes","1","1","1","0","0","None","In the hospital."
"2022","Female","30-44","No",NA,NA,"Yes","somewhat disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","> 60","Yes","They have difficulty recalling words","A circulatory condition","Yes","somewhat disagree","From a family member or friend","No",NA,NA,"Yes","1","0","0","0","0","1 to 3","People magazine"
"2022","Female","45-60","Yes","they have trouble finding the right words","A language disorder","Yes","strongly disagree","Other (please specify)","No",NA,NA,"No","0","0","1","0","0","4 to 6","tik tok"
"2022","Female","30-44","Yes","Auditory processing difficulties","A language disorder","Yes","strongly disagree","From a doctor","No",NA,NA,"Yes","1","1","1","0","0","1 to 3","Online article"
"2022","Female","> 60","Yes","It’s a disease that impacts the ability to communicate normally making it hard to speak, Wright, and understand language.","I’m not sure","Yes","strongly disagree","I don't recall","No",NA,NA,"No","1","1","1","0","0","None","I think it was Christopher Reeves condition as a result from his injury"
"2022","Male","30-44","Yes","Hard to communicate to others.","A language disorder","Yes","somewhat disagree","On TV or in a movie","No",NA,NA,"No","1","1","1","0","0","None","Work"
"2022","Female","45-60","Yes","Can affect speaking or comprehension.","A language disorder","Yes","strongly disagree","I don't recall","No",NA,NA,"I don't know","1","1","1","0","0","None","Not sure, think it was in a book."
"2022","Male","45-60","Yes","Damage to the brain region responsible for speech formation.","A language disorder","Yes","somewhat disagree","Other (please specify)","No",NA,NA,"No","1","1","1","0","0","10 or more","News stories about actor Bruce Willis being afflicted with aphasia."
"2022","Female","45-60","No",NA,NA,"Yes","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","30-44","No",NA,NA,"Yes","strongly agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","30-44","Yes","Slows down reaction time.","I’m not sure","Yes","somewhat disagree","In a newspaper, magazine or online publication","No",NA,NA,"No","0","0","0","0","1","1 to 3","Bruce Willis diagnosis"
"2022","Female","30-44","No",NA,NA,"Yes","somewhat agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","30-44","No",NA,NA,"I don't know","neutral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","30-44","No",NA,NA,"I don't know","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","30-44","Yes","You hard a hard time speaking. Usually happen after a injury, TBI and is a symptom with other ongoing medical issues","A language disorder","Yes","strongly disagree","Other (please specify)","No",NA,NA,"No","1","0","1","0","0","1 to 3","Rice Willis was recently diagnosed"
"2022","Male","18-29","Yes","Heart","A heart condition","I don't know","strongly agree","From a doctor","Yes","2 - 3 years","Yes",NA,"0","0","1","0","0","4 to 6","Kiwi wow"
"2022","Female","45-60","Yes","Speech","I’m not sure","I don't know","somewhat disagree","On TV or in a movie","No",NA,NA,"No","1","0","0","0","0","1 to 3","On TV"
"2022","Female","> 60","No",NA,NA,"Yes","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Male","> 60","Yes","difficulty finding right word","A spinal condition","Yes","strongly disagree","In a newspaper, magazine or online publication","No",NA,NA,"No","1","1","1","0","0","1 to 3","online news"
"2022","Female","30-44","No",NA,NA,"Yes","somewhat disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","30-44","Yes","I am unsure","I’m not sure","I don't know","strongly disagree","In a newspaper, magazine or online publication","No",NA,NA,"I don't know","0","0","0","0","1","1 to 3","In a news article"
"2022","Female","> 60","Yes","Language","A language disorder","Yes","strongly disagree","I don't recall","No",NA,NA,"No","1","1","1","0","0","None","Don't remember...."
"2022","Female","> 60","Yes","Inability to find the correct words to express thought or the inability to remember words.","A language disorder","Yes","strongly disagree","Other (please specify)","No",NA,NA,"Yes","1","1","1","0","0","4 to 6","My father's doctor in the ED."
"2022","Female","> 60","Yes","can not find the correct words","A language disorder","Yes","strongly disagree","In a newspaper, magazine or online publication","No",NA,NA,"Yes","0","0","0","0","1","4 to 6","tv"
"2022","Female","45-60","Yes","Difficult speaking","A language disorder","Yes","strongly disagree","Other (please specify)","No",NA,NA,"No","0","0","1","0","0","1 to 3","Work"
"2022","Female","30-44","Yes","They have a harder time understand and comprehending","None of the above","Yes","strongly disagree","From a doctor","No",NA,NA,"No","1","1","1","0","0","1 to 3","My employer"
"2022","Female","30-44","Yes","Language","A language disorder","Yes","neutral","From a family member or friend","No",NA,NA,"No","0","0","0","0","1","10 or more","Friend"
"2022","Female","> 60","No",NA,NA,"Yes","somewhat disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","> 60","Yes","Speech or communicating to others","A language disorder","Yes","strongly disagree","Other (please specify)","No",NA,NA,"Yes","1","1","1","0","0","None","Work 20 plus years ago"
"2022","Female","30-44","No",NA,NA,"Yes","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","> 60","Yes","Difficulty in finding the right word or in understanding some of the words they read or hear.","A language disorder","Yes","strongly disagree","Other (please specify)","No",NA,NA,"I don't know","1","1","1","0","0","4 to 6","The newspaper discussing Bruce Willis and his condition."
"2022","Female","> 60","Yes","I don’t know","I’m not sure","Yes","neutral","I don't recall","No",NA,NA,"I don't know","0","0","0","0","1","None","Don’t remember"
"2022","Female","> 60","No",NA,NA,"Yes","neutral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","> 60","Yes","difficulty saying what they want to say","A language disorder","Yes","strongly disagree","Other (please specify)","No",NA,NA,"Yes","1","1","1","0","0","1 to 3","patient information for  a client"
"2022","Female","> 60","Yes","Difficulty  in speaking","A language disorder","Yes","neutral","Other (please specify)","No",NA,NA,"No","1","1","1","0","0","None","School"
"2022","Male","18-29","Yes","I don’t know","A spinal condition","Yes","somewhat disagree","On TV or in a movie","Yes","1 - 2 years","Yes",NA,"0","0","1","0","0","4 to 6","I zabalaga m"
"2022","Female","30-44","Yes","slowly stops the ability to communicate.","A language disorder","Yes","strongly disagree","I don't recall","No",NA,NA,"No","1","1","1","0","0","1 to 3","on Facebook"
"2022","Female","> 60","Yes","Possibly: difficulty finding intelligible words to say; difficulty understanding speech; both","A language disorder","Yes","strongly disagree","Other (please specify)","No",NA,NA,"Yes","1","1","1","1","0","None","Reading medical histories and participating in interdisciplinary care meetings while working as a physical therapist in a skilled nursing facility."
"2022","Male","30-44","Yes","difficulty reading and speaking","A language disorder","Yes","somewhat disagree","In a newspaper, magazine or online publication","No",NA,NA,"No","0","0","0","0","1","1 to 3","somewhere online about Bruce Willis"
"2022","Female","> 60","Yes","trouble speaking finding words","None of the above","Yes","strongly disagree","Other (please specify)","No",NA,NA,"Yes","1","1","1","0","0","None","textbook"
"2022","Female","> 60","Yes","what is happening to Bruce willis","A language disorder","Yes","strongly disagree","In a newspaper, magazine or online publication","No",NA,NA,"No","0","0","1","0","0","4 to 6","Bruce Willis diagnosis on tv"
"2022","Female","> 60","Yes","Ability to talk is diminished","A language disorder","Yes","strongly disagree","Other (please specify)","No",NA,NA,"No","1","1","1","0","0","None","During work"
"2022","Female","> 60","Yes","I’ve heard of it, but can’t remember what it means.","I’m not sure","Yes","strongly disagree","In a newspaper, magazine or online publication","No",NA,NA,"No","0","0","0","0","1","1 to 3","Don’t remember"
"2022","Female","45-60","Yes","words dont come out","A language disorder","I don't know","strongly disagree","From a doctor","No",NA,NA,"Yes","0","0","0","0","1","7 to 9","idk"
"2022","Male","> 60","Yes","Aphasia is an inability to comprehend or formulate language because of damage to specific brain regions.","A circulatory condition","Yes","strongly disagree","In a newspaper, magazine or online publication","No",NA,NA,"No","1","1","1","1","0","1 to 3","Washington Post article"
"2022","Female","> 60","Yes","Makes it difficult for the afflicted person to communicate.","A language disorder","Yes","strongly disagree","In a newspaper, magazine or online publication","No",NA,NA,"I don't know","0","0","0","0","1","1 to 3","on line"
"2022","Female","> 60","Yes","Have trouble communicating","A language disorder","Yes","somewhat disagree","I don't recall","No",NA,NA,"No","0","1","1","0","0","None","I don't remember any place recently"
"2022","Female","> 60","Yes","They have problems remembering words,, speech,","A language disorder","Yes","strongly disagree","From a doctor","Yes","More than 3 years ago","No",NA,"0","1","1","0","0","1 to 3","In a news article"
"2022","Male","45-60","Yes","Can’t communicate","A circulatory condition","Yes","strongly disagree","On TV or in a movie","No",NA,NA,"No","1","1","1","0","0","1 to 3","Bruce Willis"
"2022","Female","30-44","No",NA,NA,"Yes","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","> 60","Yes","Inability to speak or to put correct words to ones thoughts","A language disorder","Yes","somewhat disagree","From a doctor","Yes","More than 3 years ago","No",NA,"1","1","1","0","0","10 or more","Bruce Willis"
"2022","Female","> 60","Yes","I think the person has trouble speaking what they want to say.","A language disorder","Yes","strongly disagree","I don't recall","No",NA,NA,"No","0","0","0","0","1","1 to 3","Don't know."
"2022","Female","> 60","No",NA,NA,"Yes","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","> 60","Yes","Trouble with speaking, have difficulty remembering words and speaking them","A language disorder","Yes","strongly disagree","From a family member or friend","No",NA,NA,"No","1","1","1","1","0","1 to 3","Discussion with relative who is a doctor"
"2022","Female","> 60","No",NA,NA,"Yes","somewhat disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","30-44","Yes","disconnect between thought and speech","A language disorder","Yes","strongly disagree","From a family member or friend","No",NA,NA,"No","1","1","1","0","0","None","Facebook"
"2022","Female","> 60","No",NA,NA,"I don't know","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","> 60","Yes","Understanding language and/or speaking","None of the above","Yes","somewhat disagree","In a newspaper, magazine or online publication","No",NA,NA,"Yes","1","1","1","0","0","1 to 3","internet"
"2022","Male","45-60","Yes","person with aphasia cannot pronounce certain words properly.","A language disorder","Yes","somewhat disagree","From a doctor","No",NA,NA,"No","0","1","0","0","0","7 to 9","at my job in the hospital."
"2022","Female","45-60","Yes","n/a","A circulatory condition","Yes","somewhat agree","On TV or in a movie","Yes","More than 3 years ago","Yes",NA,"1","1","1","1","0","7 to 9","on tv"
"2022","Male","18-29","No",NA,NA,"Yes","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Male","45-60","No",NA,NA,"Yes","strongly disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","> 60","Yes","Words are correct in their mind but have difficulty saying them","A circulatory condition","Yes","strongly disagree","From a family member or friend","No",NA,NA,"No","1","1","1","0","0","None","phone call from relative"
"2022","Female","> 60","Yes","With understanding or expressing yourself","None of the above","No","strongly disagree","Other (please specify)","No",NA,NA,"Yes","0","0","1","0","0","4 to 6","TV"
"2022","Female","> 60","No",NA,NA,"Yes","somewhat disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Female","30-44","Yes","I believe it has to do with a person forgetting language and how to form words into complete sentences.","A language disorder","Yes","strongly disagree","In a newspaper, magazine or online publication","No",NA,NA,"No","1","1","1","0","0","1 to 3","If I'm remembering correctly, I just saw it in an issue of People a week or two ago, because it's the condition that Bruce Willis has been diagnosed with."
"2022","Female","> 60","Yes","They have trouble completing sentences, finding the right words and hesitation while speaking","A language disorder","Yes","strongly disagree","From a doctor","No",NA,NA,"Yes","1","1","1","0","0","10 or more","On line article about Bruce Willis"
